	N1260_1_1	N1261_1_1	N1262_1_1	N1263_1_1	N1264_1_1	N1265_1_1	N1266_1_1	N1267_1_1	N1268_1_1	N1269_1_1	N1270_1_1	N1271_2_2	N1272_2_2	N1273_2_2	N1274_2_2	N1275_1_1	N1276_1_1	N1277_1_1	N1279_2_2	N1280_2_2	N1282_2_2	N1283_2_2	N1284_2_2	N1285_1_1	N1286_2_2	N1287_1_1	N1288_2_2	N1290_2_2	N1291_2_2	N1292_2_2	N1293_2_2	N1294_2_2	N1295_1_1	N1296_1_1	N1297_2_2	N1298_2_2	N1299_2_2	N1300_2_2	N1301_2_2	N1302_2_2	N1307_1_1	N1308_1_1	N1309_2_2	CD6582_2_2	CD6584_1_1	CD6586_1_1	CD6591_2_2	CD6594_2_2	CD6595_1_1	CD6598_1_1	CD6601_1_1	CD6604_2_2	CD6608_2_2	CD6610_2_2	CD6620_1_1	CD6636_1_1	CD6643_1_1	CD6644_1_1	CD6645_1_1	CD6647_1_1	CD6649_1_1	CD6650_1_1	CD6651_1_1	CD6654_1_1	CD6657_1_1	CD6700_1_1	CD6703_1_1	CD6716_2_2	CD6722_1_1	CD6733_1_1	CD8049_2_2	CD8051_2_2	CD8059_2_2	CD8117_2_2	CD8118_2_2	CD8119_2_2	CD8122_2_2	CD8144_2_2	CD8145_1_1	CD8149_2_2	CD8185_2_2	CD8196_2_2	CD8197_2_2	CD8203_2_2	CD8211_2_2	CD8212_2_2	CD8234_2_2	CD8239_2_2	CD8243_2_2	CD8257_2_2	CD8264_2_2	CD8305_2_2	CD8313_2_2	CD8321_2_2	CD8330_2_2	CD8331_2_2	CD8350_2_2	CD8355_2_2	CD8367_2_2	CD8368_2_2	CD8376_2_2	CD8380_2_2
B111	0.486952531	0.493746742	0.241551504	0.158846825	0.197233735	0.347933047	0.112252319	0.148729761	0.088772485	0.091998173	0.457262517	0.108673634	0.185509977	0.223259712	0.284317983	0.116976345	0.245992559	0.201764621	0.317223828	0.430877596	0.073160394	0.248293707	0.32071889	0.229859629	0.255785123	0.45661397	0.321694245	0.304770919	0.63763998	0.047653851	0.063801455	0.4873407	0.067394064	0.400333214	0.12169158	0.123972212	0.091561949	0.453415428	0.207055972	1.243938247	0.287469159	0.653754166	0.06965434	3.962280253	0.865107745	1.363799788	3.709264598	1.796304522	0.497199274	2.487040098	0.36533688	0.393142122	2.196181053	5.610060532	1.377165252	1.571590659	1.578494423	1.647789786	1.929825866	0.123790204	1.296146239	0.478595359	2.991429776	0.463411115	0.340671917	0.968665839	2.812639653	5.272778754	0.344847672	0.498923891	2.317889542	3.659755329	5.034022361	0.41688164	4.741420908	0.308393817	0.612895577	0.832050255	0.293011332	2.845037743	3.498614186	6.532660439	0.984029299	5.096458505	1.380259734	2.755464345	0.384241068	1.553800764	0.897517978	2.590192264	0.175643731	1.724837807	0.911609664	0.032930859	1.049341342	0.550926879	2.612692889	5.99708213	2.337484228	0.178485276	1.135883929	2.941324769
B112	0	0.035717458	0	0	0.026127089	0.027205355	0.102044664	0.02049715	0	0.017309451	0	0	0.028682435	0.022342636	0.046238479	0.02090111	0	0.009439249	0.03174345	0	0.012292361	0	0	0.011241162	0.012792333	0.044225703	0.025845123	0	0	0	0	0	0	0.012558973	0.030309467	0	0.056255998	0.057873742	0.053018071	0	0.027412587	0.027093344	0.007440061	0.523304191	0.025388365	2.985062802	4.063212635	0	4.138571732	1.213477071	0.167602304	0.052100325	1.234652143	5.732410942	4.431422483	6.372103464	2.116028589	1.030617693	1.02224484	0.021468476	5.716712472	0.018094495	1.635381343	1.240903319	0.011571561	0.039079034	1.68913301	4.366120944	0.167389615	3.195061471	1.874933722	1.015814103	1.924326329	0	4.237022823	0.03995151	0	1.800233457	0.024224801	0.338978503	3.557705322	1.410180462	0.759317504	7.138827952	0.910456642	0.999321131	0.124063543	0.588016649	3.153949832	1.32006707	0.005962247	2.195491751	1.080100825	0	2.10510386	0.062648825	2.732005813	1.651605217	119.2952356	0.297899476	0.974129188	2.366591922
B113	1.880923278	2.903349337	1.329977589	0.789396699	0.776463174	1.926550339	1.047591025	0.641595334	0.5450312	0.249808228	0.284904561	0.386686388	0.859687005	1.121554144	1.863902926	0.865907849	1.046902026	1.578464261	0.980060655	1.298346572	1.144998992	1.183263934	1.12920281	2.021235022	2.141865124	1.76073954	1.228915618	1.148224352	1.879245534	1.110235607	0.190479275	0.779258165	1.383109193	1.216979749	0.31129226	0.850384007	0.797937325	1.425260521	1.978699774	1.598434402	2.475875262	1.35851094	0.651935051	0.898870271	0.656850663	0.306945186	1.23141522	0.492659148	0.164431484	0.630969346	0.74851036	0.705227703	0.610508319	1.444693461	0.275012527	0.310732927	0.451494725	0.484333942	0.935857464	0.935115277	0.320999675	0.442776208	1.67190009	0.085289867	1.223122801	1.037068858	0.657135418	0.390411673	0.539195495	1.146548241	0.303998998	1.402155743	0.656691334	1.469502234	1.002638763	0.846446269	1.288637827	1.379057782	1.082853753	0.531102126	0.271888324	1.040978713	0.596541831	0.507383487	0.370719178	0.566456052	0.808615105	1.395586246	0.632608729	1.907638158	1.030954085	0.296526938	0.986856084	0.225564874	0.366886324	2.778858913	0.517999929	0.24966947	0.718549436	0.61115943	0.469001705	0.566048258
B114	0.101040056	0.327918138	0.089525818	0.051623777	0.465193097	0.182285943	0.074798455	0.108113612	0.059671129	0.069411137	0.100650954	0.042609962	0.104454915	0.108563352	0.112347026	0.133816755	0.087717931	0.21779969	0.080809155	0.154197593	0.033873618	0.08662733	0.135500233	0.102955405	0.102991928	0.129974436	0.136599213	0.109996033	0.158501451	0.083653256	0.035862403	0.142694941	0.066691832	0.178586207	0.22345042	0.040686016	0.07403713	0.064913368	0.069515738	1.987364548	0.315175217	0.451300542	0.055655162	0.1503935	0.10881065	0.007530186	0.090537174	0.148020952	0.00950744	0.06876761	0.087820426	0.048250915	0.0861261	0.344499677	0.021927397	0.005999747	0.023226005	0.065359545	0.075560848	0.128265883	0.011462935	0.295557104	0.095948067	0.003998746	0.074016552	0.076214338	0.111935019	0	0.079092297	0.130057912	0	0.144754722	0.013012541	0.296205985	2.260975214	0.097536214	64.00866955	0.106426752	0.122202332	0	0.012280266	0.134091949	0.015791363	0.016991411	0.045903753	0.026237534	0.124534479	0.12741707	0.085584889	0.091466804	0.119387107	0.012697259	0.056832629	0.010556834	0.058044675	0.517053432	0.014931378	0	0.061746304	0.050938521	0.080167633	0.049302514
B115	0.009318599	0	0	0	0	0	0.25680088	0	0	0	0	0.002977365	0.00294501	0.008767743	0	0	0	0	0.005274904	0	0.018754531	0	0	0	0.008689623	0	0.0072028	0	0	0	0	0.007295319	0	0.004245787	0	0	0	0.008603077	0	0	0	0	0	3.143558438	0.245981421	2.633620539	4.936689542	0.262881225	0.794954971	2.666194218	0.194311314	0.085017411	2.449388993	4.855475309	1.475373963	2.7855919	2.919695877	1.751871284	2.225399039	0.079350471	2.917062111	0.075604718	2.564208984	1.002523758	0.258241466	0.127220639	1.251234367	8.506240048	0.682807863	0.028159669	2.535664894	3.015868618	2.804588554	0.282838278	5.953788459	0	0	2.089267635	0.044880631	0.426461184	3.650360654	8.579147611	1.666314147	3.762777405	2.109891328	1.728761066	0.383881071	1.965295051	1.533374078	1.058671703	0.398730855	3.341221406	0.877618608	0.004860864	0.768092527	0.911060578	1.925712131	3.771489979	3.138115882	0.239585329	1.533575225	1.803970182
B116	0	0.019281156	0.023961531	0.002270766	0	0.402133773	0.586423215	0	0.006126049	0	0	13.54190282	0	0.233414119	0	0.008273525	0.005228867	0.488586163	0.005986684	0	0	0	0.066896216	0.006601999	0.245774003	0	0.009013839	0	0.01836396	0.016962866	0.004242227	0.040670016	0.013881887	0.011355617	0	0	0	0	0.020955269	0	0.024331627	0.011841245	0	1.860940125	0	2.774064527	3.470381042	4.39273888	2.387592088	0.765853727	0.124126108	0.226699249	2.156329211	2.919408947	2.638826705	1.607196423	2.073379191	0.985554117	0.720567566	0.186182203	2.821235218	0.144202056	3.576774117	1.152706685	0.077376078	0.01295568	1.562336208	3.845462506	0.190773646	0.110748209	4.092243742	2.311763344	1.720237939	0	2.032438396	0	0.017890894	1.200173006	0.177480257	0.128358429	3.406874926	1.915594867	1.325922785	5.816944335	1.170351672	0.495018326	1.095008847	42.0949827	5.507212135	0.237266805	0.105141156	2.84989302	0.812163743	0	1.232649723	0.207433837	3.469409211	4.633983294	2.472434636	1.960367294	6.938981848	5.938390138
B117	1.208179596	0.95766549	1.324460616	0.348846624	3.184220732	2.556157845	0.701835808	7.277547764	6.07903998	0.391322238	1.777948574	0.290873684	0.8439952	0.958546607	3.336219947	0.254380062	1.104583473	0.713580598	0.513887264	6.879783786	1.098316523	0.185047267	2.621655222	2.588596435	0.500839793	2.834135823	1.060064946	10.27426155	0.855954514	0.472689752	0.892136612	2.715410616	0.380165291	2.241729203	0.741284136	7.237037922	1.308921986	1.618672584	4.484287509	6.252056995	1.231836372	1.020993506	0.890558665	0.861028441	0.202087432	0.73424537	2.206600165	0.347759515	0.264943034	0.682803346	0.680270384	0.450456553	1.044549368	1.062967379	0.345435968	1.251032536	0.268125528	0.848757212	1.342885271	0.507824959	1.499589018	0.2712387	0.361685958	0.824099594	0.673560186	0.717708596	1.070523889	8.108866201	1.424653995	2.401282953	0.219432328	0.612118785	0.403596556	3.859146661	3.48587794	0.305112236	1.35447206	3.177126706	0.279002693	0.365159326	0.647461723	1.013788408	0.341288428	0.854938335	0.255527818	0.767398333	0.983427956	0.659329613	0.224760407	1.721239117	0.65632967	0.834992171	1.188795828	0.079928779	0.790156549	0.510762564	5.436499748	0.574510705	0.633227175	0.064637734	0.428578302	6.423374287
B118	0	0.220012676	0	0	0	0	0.450663127	0.005484094	0	0.003376349	0	0.07362326	0	0	0	0	0.004321273	0.016016613	0	0.002680114	0	0.004920709	0	0	0.010621429	0.009879146	0.206117361	0	0.022954198	0	0.004342506	0.014366916	0	0	0.002274979	0	0.010891822	0	0	0	0.014390378	0.068235737	0	1.865551842	0.685552931	1.865575767	2.367100923	0.050520193	0.688030272	2.123040092	0.52516	1.56375597	1.7477786	2.362763448	2.013843021	2.473003022	1.210159214	2.609374672	2.08927122	1.107035629	2.678500148	0.330549666	4.165215263	0.344015287	0.796999442	0.986932682	0.490645736	2.957357207	0.452000421	0.424141912	1.044525354	1.28729559	3.130792652	0.014364981	2.42078203	0	0.211063368	1.822585235	0.991814765	0.648363419	3.324645341	4.036218976	1.358137625	4.150011734	0.734007658	1.149439464	0.584232566	1.708289209	4.194862196	2.023850498	0.28525288	2.800155918	1.135628283	0.002900567	1.152707173	1.132031279	1.972758634	1.919288634	2.06567634	0.393960764	1.081649256	1.833478869
B119	4.465599859	3.856926548	1.561192761	1.585260972	0.094212831	0.279875186	1.59567843	0.16427141	0.055124452	0.302312886	0.479097565	2.158256223	0.210496	1.315970682	0.373545438	0.120581685	0.594907385	2.497190417	1.429692814	2.362333062	0.256301862	0.289044304	0.255672143	1.052426546	2.623042999	3.290949632	1.13938728	1.297434348	0.515735663	1.487236022	0.013105421	0.271692219	0.958653785	4.270694297	0.040923478	0.144354811	0.743774597	0.362447351	2.725298309	0.621976049	0.271969362	0.938294433	0.846573726	0.513831143	0.233337728	0.075541057	1.946751936	0.084081674	0.144245236	0.131455622	1.212019042	0.123563022	0.272197166	0.291025317	0.280736661	0.451312067	0.078841769	0.499842124	0.14981196	0.789750471	0.363723871	0.537372706	0.505070025	0.324632769	2.770887136	0.530411676	0.571506562	0.257986415	0.366104247	2.837169672	0.068415118	0.395303281	0.396267651	4.75385495	0.718950285	1.421371705	0.120461774	0.32112439	0.483572104	0.042719403	0.301007666	0.39938981	0.706661485	0.304409447	0.089909644	0.444267607	0.173352118	0.158385403	0.191092937	0.498969336	0.186335873	0.324733924	0.220228365	0.019631218	0.397791291	0.608825122	0.165693277	0.457487197	0.180448487	3.893859338	0.206736126	0.209251501
B120	0.205579029	0.501179085	0.290603022	0.052131418	0.157552076	0.39850595	0.352266105	0.157608647	0.07056251	0.723600668	0.162915336	0.254069333	0.140268551	0.99794802	0.456545869	0.139451347	0.348790746	0.984662417	0.23535524	0.221359096	1.152341525	0.306584103	0.178597665	0.453047735	0.165743223	0.601433475	0.177641463	0.764800487	0.264162873	0.564015879	0.105334563	0.746081447	0.011078278	0.54659376	0.088600858	0.550966459	0.380446775	0.921706936	0.221064694	1.195594542	0.381318158	0.41424511	0.076176918	4.653062467	0.688359904	2.251882482	1.877698343	0.492384699	0.258864673	4.041486955	0.356157274	0.558234353	1.342928716	2.262441117	1.318720823	1.18782621	0.863353198	6.073849714	2.195322742	0.867186283	1.784788442	0.41444635	5.942418647	0.664257886	0.474254193	1.785120549	0.797231756	4.099860119	0.535105823	0.643156612	2.014480919	2.721876464	2.885118974	0.130644975	2.987976632	0.157927652	0.363790752	1.426494915	1.050762319	0.785149316	3.719540357	8.147701557	1.729492248	3.521126354	0.571093075	1.127903885	1.287970884	3.12205581	0.941431171	2.814588714	0.420243196	2.332897061	1.171374103	0.128921085	0.4270763	1.258514449	0.487990972	2.728046927	3.668760659	0.489906469	1.159952057	1.654913084
B121	0	0.057610508	0.034779106	0.003124713	0.009315773	0.017556536	0.191221773	0.004373418	0	0.149152519	0.012745485	0.028778675	0	0.012551845	0.040664682	0.005416913	0	0.02494525	0.005481322	0.006028652	0.010518487	0.00867852	0.008745167	0.012131582	0.08030779	0.018915409	0.133480302	0	0.052815482	0.032813919	0.002985356	0.091763861	0	0.022944406	0.013513231	0.033319018	0.017725973	0.028812838	0.008917773	0.059174305	0.008015854	0.012788745	0	4.687230633	0.393698856	1.35819684	1.915073973	0.248391468	0.495832631	3.159991639	0.395697719	0.919198389	1.084635551	2.129756271	1.475609899	1.269334923	1.077206761	4.279283244	1.457973586	0.859648486	1.353319303	0.309891394	6.313781362	0.369893777	0.583942011	1.629084924	0.705231126	3.706032086	0.453218992	0.259449433	1.636067946	2.587766474	6.284393889	0.092455741	3.6478236	0.034427638	0.129137847	1.355254448	0.933133158	1.284033317	3.18100281	6.062803796	1.319976256	3.50972723	0.823267008	1.097896668	1.081544694	3.214143972	1.063021919	2.953292418	0.405559666	2.18063686	1.19380209	0	0.800968069	1.131284336	1.49347425	2.721608454	3.54255828	0.378945862	1.076808158	1.646796586
B122	2.042031621	6.180788471	3.338140971	1.776769916	1.780179542	2.393851194	0.986388933	0.885778109	0.658248589	1.397650589	1.56299455	0.714138208	1.755265253	2.458515207	2.128558816	0.712323259	1.440077531	1.770913939	3.509385574	1.484610901	1.137096584	1.408857682	0.824500415	2.176816255	1.465911819	3.743291928	1.421661669	3.167623268	1.095454185	0.634522017	0.315375625	0.692229439	1.031005858	0.727924279	0.100720897	0.78230043	0.38718665	2.113994795	4.599634084	1.511434872	2.993543425	2.692816337	1.249631478	0.660823441	0.458691161	0.208116964	0.547295153	0.960194637	0.075374107	1.529654672	0.805715716	0.297657083	0.741040696	0.750831395	0.141167642	0.196880613	0.285218479	0.425706571	1.366285653	1.055759545	0.135991961	0.7445067	0.761374652	0.136450281	1.642300259	1.465350022	0.584742894	0.242619263	0.847515318	1.575872106	0.09766098	0.342884747	0.997994148	1.065310682	1.242747093	1.737182652	0.464339274	2.464482636	0.918157749	0.381509731	0.338834669	0.608958858	0.564197688	0.201938974	0.087187361	1.190749476	0.895982504	1.548651109	0.892187537	1.410006646	2.021374094	0.280828185	1.223026666	0.080417914	0.584079358	3.934206407	0.453784991	0.440394004	0.802415029	1.731966807	0.246502603	0.177591664
B123	2.253320112	3.063771214	2.457264464	0.913258523	1.098554576	2.329421415	1.394480911	0.373960378	0.338246171	3.631676078	0.836360071	0.484354699	1.459141878	1.995529472	1.336615072	1.016714779	1.249382986	1.656007152	1.903861882	2.440763167	1.258946397	2.298118155	0.856707263	1.123727857	1.499773564	2.247375934	2.141797603	2.004645793	2.239824042	0.774324911	0.266963538	1.072700192	0.834492544	0.6404814	0.26008875	0.787998894	1.315242186	1.908514745	2.462649728	1.754087265	2.612374115	1.979281656	1.289723248	0.767779297	0.666712684	0.315964157	0.837472652	0.987010238	0.194682892	1.084658244	0.835938453	0.559267404	0.716890922	0.896092129	0.361850951	0.197804227	0.423378131	0.831053752	1.038783079	1.015384789	0.178079528	0.524757004	0.87844725	0.130304131	1.347502693	1.910207696	0.500096741	0.288524479	0.705723893	0.935118556	0.159399341	0.383465262	0.891345711	1.90905517	1.349760868	1.92775735	0.715984329	3.616497133	1.411816138	0.378761534	0.220083031	0.538640437	0.797683921	0.098942183	0.044213482	0.334455063	1.407516213	0.659386572	0.619728555	1.543022152	1.315203974	0.448937211	1.068950997	0.105754732	0.169627224	2.69312391	0.311841442	0.38358602	1.104263542	1.111614483	0.446731411	0.454668359
B124	0.265051551	0.458658573	0.142795346	0.169402242	0.389680933	0.197192513	0.792296395	0.390403967	0.488388008	0.050895162	0.441161907	0.286804388	0.104007492	0.699126518	0.86019242	1.388310839	2.59069461	0.614046517	0.240080234	0.230397603	2.361032151	0.544454972	0.546738561	0.597769657	0.189182971	0.382799273	0.795445018	0.258645018	2.713263389	0.736044683	0.217527353	1.684313374	0.293722174	0.118093491	1.781969924	0.586105508	1.464125583	0.207674752	0.336542402	0.247226365	0.774029344	0.155073166	4.719340834	0.355580176	1.078272568	0.328152486	0.309243372	0.264678643	0.529182032	0.267617079	1.998461898	3.067856975	1.983881876	1.221096814	2.02105089	1.344149548	2.193005959	0.306187043	0.419604962	2.693425074	1.192788504	8.686248419	0.451938902	0.49391575	0.459513005	0.444492064	0.394809772	0.456481343	4.529259369	3.74017373	2.49988632	0.676828272	0.457546459	0.65607733	0.729072842	0.290565726	2.271137977	1.485992546	0.30797733	0.469141637	0.534961671	0.605810294	0.250059487	0.172202001	0.559046933	0.769445117	2.001617595	9.179275153	1.213489251	0.477549255	0.359218365	0.626266192	1.503976281	0.557629949	2.566393732	1.047870258	0.834894185	0.868349903	0.405137031	1.418480851	1.88295506	1.189794015
B125	1.578510844	3.606391859	2.107264283	0.85879886	0.698182744	2.133515736	1.405810647	0.659392077	0.525296816	0.885598426	0.368385407	0.386906052	0.892543437	1.422364897	1.666217786	0.949755406	1.163535319	1.778117015	1.208373344	2.033086791	3.251356139	1.261645836	1.12929942	1.910923395	2.233171489	2.214528418	1.949964351	1.830113735	1.81819366	3.070349013	0.189980571	0.679844865	1.335529058	0.965430947	0.259406981	1.114650941	0.624624953	1.676511879	2.704440987	1.486644535	2.088744607	2.266393916	1.244705841	0.866000858	0.557612006	0.227192323	1.048356282	0.594305336	0.085711547	0.854091299	0.622469631	0.788795859	0.587625972	1.075784227	0.283972268	0.243483138	0.381130708	0.469451731	0.907508584	0.937529614	0.194952743	0.395016126	1.160511195	0.0668592	1.161981607	1.471529163	0.578710104	0.378325975	0.506728942	1.127565242	0.126134454	0.976263173	0.653160467	1.518422238	0.822613956	1.24381226	0.87610308	3.406860076	0.952335561	2.128671003	0.313287326	0.929126198	0.675224461	0.269230791	0.257228531	0.631255061	1.008701316	1.448997639	0.687629673	1.596237789	1.18419304	0.289314312	1.614129436	0.173260704	0.409141851	3.755510505	0.546125822	0.217955945	0.737093442	0.777893172	0.269756673	0.542481693
B126	0.009831334	0.000818054	0.004706385	0.01708644	0.008338247	0.003609493	0.090944751	0.013316914	0.015413489	0.002770988	0.002009958	0.015354617	0.01218761	0.006047163	0.008376292	0.006583027	0.00717396	0.18179498	0.009666137	0.004861554	0.028968141	0.006895577	0.006105566	0.006854399	0.009258851	0.001127451	0.021566736	0.004117578	0.00132747	0.030471317	0.015522553	0.00082922	0.016432169	0.050352395	0.014189806	0.027523288	0.110212803	0.009732166	0.013424683	0.003027566	0.011629027	0.000677691	0.014947595	3.135734613	0.011639718	1.06223794	3.065169137	0.310878324	0.687605008	2.22280519	0.149210689	0.07530743	0.996241948	0.196346001	1.382439491	1.750725185	0.826808513	6.370974689	0.20380549	0.034098779	1.381425084	0.042182951	2.242215669	1.60183087	0.014644505	1.376931924	0.93513659	4.234641579	0.058736388	0.014190623	1.248509821	0.901448752	0.599310571	0.057724409	5.654199179	0.012817259	0.105795015	0.136548201	0.709993088	0.083652668	6.69813475	4.002653932	0.446153506	4.066973981	1.218833496	0.608831731	0.39362746	0.214983152	4.609776163	0.340654532	0.056129548	2.692060114	0.146541249	0.015409525	1.6654961	0.032269139	1.918677473	2.830624655	4.543415191	0.124027588	9.228163047	3.115564161
B127	0	0.026485243	0	0	0	0	0.024629497	0.040654825	0.064108603	0.022420539	0.027342788	0	0	0	0.054507184	0.011068184	0	0.02336487	0.018653556	0	0	0.04100226	0	0	0	0	0.116877377	0	0	0	0	0.047575823	0	0.052809373	0	0	0	0.46518567	0	0.116780228	0	0	0	18.05399868	1.099132019	5.35482913	0.946986684	0.584039134	3.121197847	5.200913248	0.08938366	0.061432299	3.082269328	0.340700697	0.821393239	0.291906614	1.45795054	0.968391977	0.241901643	3.425063908	0.620194417	0.232972631	6.639666539	1.448491985	0.437103736	4.266009924	2.581970836	0.983271371	0.871098046	0.065763042	0.054950156	1.506430116	0.432762104	0.050740259	1.46565827	0.013077198	0.045110907	0	2.644474071	0	5.680591374	6.827822868	11.7404899	4.599687296	0.880613769	1.789708164	0.278689691	0.338330839	0.047700231	0	1.648745113	3.661010174	0.770664066	0	1.288072946	0.614433811	1.013494619	2.626376873	13.86940451	0.506154533	1.400862557	1.138871207
